cores,m,k,n,time,GFLOPS
45,10000,10000,10000,0.607970,3289.636954
45,10000,10000,10000,0.604475,3308.653765
45,10000,10000,10000,0.589452,3392.983648
45,10000,10000,10000,0.615891,3247.329163
45,10000,10000,10000,0.611795,3269.071394
46,10000,10000,10000,0.561630,3561.065147
46,10000,10000,10000,0.565016,3539.722926
46,10000,10000,10000,0.568022,3520.988562
46,10000,10000,10000,0.570858,3503.495377
46,10000,10000,10000,0.566404,3531.050024
47,10000,10000,10000,0.570855,3503.519546
47,10000,10000,10000,0.571115,3501.923120
47,10000,10000,10000,0.565442,3537.057887
47,10000,10000,10000,0.565085,3539.291301
47,10000,10000,10000,0.549556,3639.302029
48,10000,10000,10000,0.520858,3839.819436
48,10000,10000,10000,0.517591,3864.054674
48,10000,10000,10000,0.516482,3872.353512
48,10000,10000,10000,0.501524,3987.844826
48,10000,10000,10000,0.518997,3853.587676
49,10000,10000,10000,0.545226,3668.201989
49,10000,10000,10000,0.512761,3900.455865
49,10000,10000,10000,0.511631,3909.069539
49,10000,10000,10000,0.534582,3741.241576
49,10000,10000,10000,0.521585,3834.463018
50,10000,10000,10000,0.541176,3695.658577
50,10000,10000,10000,0.546478,3659.802114
50,10000,10000,10000,0.545904,3663.646767
50,10000,10000,10000,0.555844,3598.131617
50,10000,10000,10000,0.557096,3590.043241
51,10000,10000,10000,0.521664,3833.884942
51,10000,10000,10000,0.527225,3793.448540
51,10000,10000,10000,0.529163,3779.550484
51,10000,10000,10000,0.512542,3902.118137
51,10000,10000,10000,0.527171,3793.833281
52,10000,10000,10000,0.510893,3914.713404
52,10000,10000,10000,0.521275,3836.747808
52,10000,10000,10000,0.527567,3790.988892
52,10000,10000,10000,0.536264,3729.505062
52,10000,10000,10000,0.501407,3988.779316
53,10000,10000,10000,0.575754,3473.707956
53,10000,10000,10000,0.521802,3832.873566
53,10000,10000,10000,0.529578,3776.592905
53,10000,10000,10000,0.532126,3758.509333
53,10000,10000,10000,0.523634,3819.458921
54,10000,10000,10000,0.491528,4068.946608
54,10000,10000,10000,0.503849,3969.444463
54,10000,10000,10000,0.502921,3976.769992
54,10000,10000,10000,0.489819,4083.141274
54,10000,10000,10000,0.490662,4076.123464
55,10000,10000,10000,0.494532,4044.231509
55,10000,10000,10000,0.487363,4103.718565
55,10000,10000,10000,0.493397,4053.526838
55,10000,10000,10000,0.490578,4076.827563
55,10000,10000,10000,0.498802,4009.610652
56,10000,10000,10000,0.512818,3900.017832
56,10000,10000,10000,0.510756,3915.766598
56,10000,10000,10000,0.521452,3835.441723
56,10000,10000,10000,0.499993,4000.058889
56,10000,10000,10000,0.504525,3964.126479
57,10000,10000,10000,0.486899,4107.625574
57,10000,10000,10000,0.500944,3992.461538
57,10000,10000,10000,0.500694,3994.456094
57,10000,10000,10000,0.503723,3970.432641
57,10000,10000,10000,0.489449,4086.230947
58,10000,10000,10000,0.522873,3825.020563
58,10000,10000,10000,0.505933,3953.088876
58,10000,10000,10000,0.523637,3819.437381
58,10000,10000,10000,0.523603,3819.686890
58,10000,10000,10000,0.503175,3974.764127
59,10000,10000,10000,0.505491,3956.546727
59,10000,10000,10000,0.496271,4030.055590
59,10000,10000,10000,0.519754,3847.975774
59,10000,10000,10000,0.523690,3819.050259
59,10000,10000,10000,0.520355,3843.532195
60,10000,10000,10000,0.457257,4373.909516
60,10000,10000,10000,0.477444,4188.968771
60,10000,10000,10000,0.451998,4424.797341
60,10000,10000,10000,0.454168,4403.656312
60,10000,10000,10000,0.492658,4059.610039
61,10000,10000,10000,0.454384,4401.559909
61,10000,10000,10000,0.465453,4296.885611
61,10000,10000,10000,0.464493,4305.769891
61,10000,10000,10000,0.465226,4298.986156
61,10000,10000,10000,0.460313,4344.870744
62,10000,10000,10000,0.482066,4148.809413
62,10000,10000,10000,0.493741,4050.707018
