cores,m,k,n,time,GFLOPS
36,10000,10000,10000,0.741471,2697.342573
37,10000,10000,10000,0.862049,2320.054230
37,10000,10000,10000,0.718729,2782.688837
37,10000,10000,10000,0.728985,2743.541531
37,10000,10000,10000,0.717504,2787.440879
37,10000,10000,10000,0.733399,2727.027720
38,10000,10000,10000,0.707627,2826.346238
38,10000,10000,10000,0.709834,2817.559821
38,10000,10000,10000,0.697348,2868.010215
38,10000,10000,10000,0.703573,2842.632360
38,10000,10000,10000,0.767081,2607.285309
39,10000,10000,10000,0.655846,3049.496264
39,10000,10000,10000,0.665143,3006.871049
39,10000,10000,10000,0.663554,3014.071025
39,10000,10000,10000,0.665941,3003.271219
39,10000,10000,10000,0.654173,3057.295863
40,10000,10000,10000,0.672589,2973.582242
40,10000,10000,10000,0.677147,2953.566548
40,10000,10000,10000,0.666956,2998.697436
40,10000,10000,10000,0.665476,3005.366430
40,10000,10000,10000,0.680318,2939.802900
41,10000,10000,10000,0.794776,2516.432550
41,10000,10000,10000,0.638998,3129.900162
41,10000,10000,10000,0.652023,3067.374929
41,10000,10000,10000,0.651632,3069.217726
41,10000,10000,10000,0.674210,2966.435679
42,10000,10000,10000,0.680579,2938.675753
42,10000,10000,10000,0.679695,2942.494132
42,10000,10000,10000,0.705362,2835.422588
42,10000,10000,10000,0.691443,2892.503527
42,10000,10000,10000,0.756919,2642.290613
43,10000,10000,10000,0.672580,2973.621992
43,10000,10000,10000,0.670207,2984.152234
43,10000,10000,10000,0.630672,3171.221153
43,10000,10000,10000,0.639741,3126.262957
43,10000,10000,10000,0.633879,3155.174253
44,10000,10000,10000,0.645613,3097.828798
44,10000,10000,10000,0.653522,3060.339727
44,10000,10000,10000,0.658237,3038.417096
44,10000,10000,10000,0.652181,3066.635454
44,10000,10000,10000,0.650063,3076.626916
45,10000,10000,10000,0.671428,2978.727031
45,10000,10000,10000,0.654388,3056.292080
45,10000,10000,10000,0.682650,2929.760697
45,10000,10000,10000,0.668397,2992.231580
45,10000,10000,10000,0.671663,2977.685775
46,10000,10000,10000,0.634849,3150.356967
46,10000,10000,10000,0.633100,3159.060407
46,10000,10000,10000,0.698757,2862.224176
46,10000,10000,10000,0.643712,3106.979789
46,10000,10000,10000,0.652892,3063.294273
47,10000,10000,10000,0.661639,3022.797488
47,10000,10000,10000,0.676746,2955.319622
47,10000,10000,10000,0.667690,2995.402614
47,10000,10000,10000,0.652938,3063.079466
47,10000,10000,10000,0.679390,2943.815645
48,10000,10000,10000,0.643986,3105.659033
48,10000,10000,10000,0.638335,3133.150475
48,10000,10000,10000,0.656932,3044.454388
48,10000,10000,10000,0.638453,3132.569727
48,10000,10000,10000,0.639739,3126.275193
49,10000,10000,10000,0.651901,3067.951128
49,10000,10000,10000,0.645719,3097.323014
49,10000,10000,10000,0.647841,3087.175892
49,10000,10000,10000,0.632841,3160.352668
49,10000,10000,10000,0.624395,3203.101109
50,10000,10000,10000,0.635326,3147.990151
50,10000,10000,10000,0.636190,3143.713030
50,10000,10000,10000,0.629020,3179.550257
50,10000,10000,10000,0.622294,3213.913195
50,10000,10000,10000,0.624647,3201.807320
51,10000,10000,10000,0.631673,3166.196385
51,10000,10000,10000,0.613043,3262.415016
51,10000,10000,10000,0.640213,3123.958902
51,10000,10000,10000,0.626996,3189.813237
51,10000,10000,10000,0.627883,3185.307583
52,10000,10000,10000,0.631855,3165.283916
52,10000,10000,10000,0.624369,3203.232477
52,10000,10000,10000,0.630583,3171.665714
52,10000,10000,10000,0.634143,3153.864891
52,10000,10000,10000,0.636903,3140.193182
53,10000,10000,10000,0.654819,3054.280595
53,10000,10000,10000,0.645108,3100.255793
53,10000,10000,10000,0.640166,3124.187428
53,10000,10000,10000,0.658343,3037.930907
53,10000,10000,10000,0.656882,3044.687092
54,10000,10000,10000,0.634879,3150.205602
54,10000,10000,10000,0.636469,3142.338284
54,10000,10000,10000,0.639046,3129.662919
54,10000,10000,10000,0.635637,3146.452097
54,10000,10000,10000,0.645918,3096.369099
55,10000,10000,10000,0.662691,3017.996819
55,10000,10000,10000,0.652097,3067.027078
55,10000,10000,10000,0.650522,3074.455481
55,10000,10000,10000,0.680463,2939.173640
55,10000,10000,10000,0.674327,2965.920641
56,10000,10000,10000,0.639480,3127.539455
56,10000,10000,10000,0.631427,3167.430042
56,10000,10000,10000,0.644543,3102.972040
56,10000,10000,10000,0.690217,2897.638624
56,10000,10000,10000,0.641077,3119.751004
57,10000,10000,10000,0.637564,3136.938895
57,10000,10000,10000,0.638054,3134.528629
57,10000,10000,10000,0.628639,3181.474118
57,10000,10000,10000,0.624205,3204.074901
57,10000,10000,10000,0.645299,3099.338403
58,10000,10000,10000,0.613490,3260.037285
58,10000,10000,10000,0.616409,3244.599702
58,10000,10000,10000,0.615577,3248.984877
58,10000,10000,10000,0.608963,3284.272369
58,10000,10000,10000,0.616090,3246.280528
59,10000,10000,10000,0.629753,3175.849151
59,10000,10000,10000,0.643671,3107.177777
59,10000,10000,10000,0.631790,3165.607648
59,10000,10000,10000,0.624287,3203.656176
59,10000,10000,10000,0.627157,3188.992323
60,10000,10000,10000,0.637130,3139.075990
60,10000,10000,10000,0.634825,3150.473617
60,10000,10000,10000,0.642472,3112.973944
60,10000,10000,10000,0.646441,3093.865470
60,10000,10000,10000,0.633797,3155.584726
61,10000,10000,10000,0.617026,3241.354513
61,10000,10000,10000,0.618724,3232.457128
61,10000,10000,10000,0.622736,3211.636159
61,10000,10000,10000,0.624151,3204.352567
61,10000,10000,10000,0.621401,3218.533832
62,10000,10000,10000,0.621608,3217.463745
62,10000,10000,10000,0.622227,3214.262965
62,10000,10000,10000,0.624011,3205.072214
62,10000,10000,10000,0.625072,3199.630128
62,10000,10000,10000,0.609472,3281.527778
63,10000,10000,10000,0.622470,3213.006440
63,10000,10000,10000,0.629388,3177.687605
63,10000,10000,10000,0.626147,3194.140628
63,10000,10000,10000,0.622597,3212.353060
63,10000,10000,10000,0.621426,3218.406220
64,10000,10000,10000,0.600844,3328.651485
64,10000,10000,10000,0.596977,3350.214579
64,10000,10000,10000,0.587921,3401.820247
64,10000,10000,10000,0.598451,3341.959683
64,10000,10000,10000,0.589888,3390.475842
