cores,m,k,n,time,GFLOPS
36,10000,10000,10000,1.864332,1072.770328
36,10000,10000,10000,1.855715,1077.751590
37,10000,10000,10000,1.957110,1021.915118
37,10000,10000,10000,1.964832,1017.898588
37,10000,10000,10000,1.918560,1042.448430
37,10000,10000,10000,1.946351,1027.563673
37,10000,10000,10000,1.962715,1018.996659
38,10000,10000,10000,1.820540,1098.575257
38,10000,10000,10000,1.829055,1093.460613
38,10000,10000,10000,1.791513,1116.374831
38,10000,10000,10000,1.813319,1102.949624
38,10000,10000,10000,1.818254,1099.956153
39,10000,10000,10000,1.927890,1037.403602
39,10000,10000,10000,1.886999,1059.883809
39,10000,10000,10000,1.941001,1030.396154
39,10000,10000,10000,1.925557,1038.660648
39,10000,10000,10000,1.888786,1058.881231
40,10000,10000,10000,1.782632,1121.936425
40,10000,10000,10000,1.799397,1111.483379
40,10000,10000,10000,1.824100,1096.431184
40,10000,10000,10000,1.806043,1107.393521
40,10000,10000,10000,1.802972,1109.279546
41,10000,10000,10000,1.883257,1061.989701
41,10000,10000,10000,1.875795,1066.214394
41,10000,10000,10000,1.879608,1064.051408
41,10000,10000,10000,1.885083,1060.961328
41,10000,10000,10000,1.880279,1063.671688
42,10000,10000,10000,1.727085,1158.020713
42,10000,10000,10000,1.735460,1152.432236
42,10000,10000,10000,1.723448,1160.464410
42,10000,10000,10000,1.729395,1156.473825
42,10000,10000,10000,1.729225,1156.587270
43,10000,10000,10000,1.863004,1073.534836
43,10000,10000,10000,1.859072,1075.805354
43,10000,10000,10000,1.798249,1112.193132
43,10000,10000,10000,1.816524,1101.003700
43,10000,10000,10000,1.855599,1077.819288
44,10000,10000,10000,1.794644,1114.426959
44,10000,10000,10000,1.788540,1118.230686
44,10000,10000,10000,1.780818,1123.079195
44,10000,10000,10000,1.784618,1120.687961
44,10000,10000,10000,1.772933,1128.074490
45,10000,10000,10000,1.814215,1102.405024
45,10000,10000,10000,1.806433,1107.154519
45,10000,10000,10000,1.763059,1134.392286
45,10000,10000,10000,1.760787,1135.855505
45,10000,10000,10000,1.813727,1102.701778
46,10000,10000,10000,1.630801,1226.391465
46,10000,10000,10000,1.636163,1222.372139
46,10000,10000,10000,1.633995,1223.994064
46,10000,10000,10000,1.633171,1224.611142
46,10000,10000,10000,1.568294,1275.271206
47,10000,10000,10000,1.801738,1110.039252
47,10000,10000,10000,1.740127,1149.341111
47,10000,10000,10000,1.709233,1170.115476
47,10000,10000,10000,1.805568,1107.684511
47,10000,10000,10000,1.747557,1144.454947
48,10000,10000,10000,1.654900,1208.532358
48,10000,10000,10000,1.662882,1202.730813
48,10000,10000,10000,1.665703,1200.694058
48,10000,10000,10000,1.663213,1202.491835
48,10000,10000,10000,1.658220,1206.112738
49,10000,10000,10000,1.752401,1141.291176
49,10000,10000,10000,1.715036,1166.156590
49,10000,10000,10000,1.707901,1171.028043
49,10000,10000,10000,1.760436,1136.082337
49,10000,10000,10000,1.715943,1165.539677
50,10000,10000,10000,1.586968,1260.264883
50,10000,10000,10000,1.580336,1265.553756
50,10000,10000,10000,1.586246,1260.838361
50,10000,10000,10000,1.577618,1267.734257
50,10000,10000,10000,1.582616,1263.730638
51,10000,10000,10000,1.759372,1136.769398
51,10000,10000,10000,1.741037,1148.740923
51,10000,10000,10000,1.692190,1181.900485
51,10000,10000,10000,1.738695,1150.288023
51,10000,10000,10000,1.737290,1151.218606
52,10000,10000,10000,1.645626,1215.343258
52,10000,10000,10000,1.656449,1207.401852
52,10000,10000,10000,1.645198,1215.658810
52,10000,10000,10000,1.639312,1220.024160
52,10000,10000,10000,1.648527,1213.204586
53,10000,10000,10000,1.662486,1203.017395
53,10000,10000,10000,1.706989,1171.653880
53,10000,10000,10000,1.710579,1169.194931
53,10000,10000,10000,1.719974,1162.808115
53,10000,10000,10000,1.662726,1202.843905
54,10000,10000,10000,1.532999,1304.632576
54,10000,10000,10000,1.484738,1347.039145
54,10000,10000,10000,1.519935,1315.845716
54,10000,10000,10000,1.538636,1299.852799
54,10000,10000,10000,1.520119,1315.686542
55,10000,10000,10000,1.628773,1227.917883
55,10000,10000,10000,1.660033,1204.795109
55,10000,10000,10000,1.683609,1187.924489
55,10000,10000,10000,1.633751,1224.176449
55,10000,10000,10000,1.630486,1226.627793
56,10000,10000,10000,1.526443,1310.235769
56,10000,10000,10000,1.552000,1288.659714
56,10000,10000,10000,1.650973,1211.406861
56,10000,10000,10000,1.660692,1204.317480
56,10000,10000,10000,1.650410,1211.820198
57,10000,10000,10000,1.599026,1250.761105
57,10000,10000,10000,1.539740,1298.920320
57,10000,10000,10000,1.643834,1216.667754
57,10000,10000,10000,1.595295,1253.686592
57,10000,10000,10000,1.619779,1234.736623
58,10000,10000,10000,1.470404,1360.170764
58,10000,10000,10000,1.458693,1371.090182
58,10000,10000,10000,1.451685,1377.709307
58,10000,10000,10000,1.450641,1378.701049
58,10000,10000,10000,1.473301,1357.495801
59,10000,10000,10000,1.633178,1224.606629
59,10000,10000,10000,1.634682,1223.479387
59,10000,10000,10000,1.642448,1217.694217
59,10000,10000,10000,1.640413,1219.204987
59,10000,10000,10000,1.632425,1225.171068
60,10000,10000,10000,1.508446,1325.867809
60,10000,10000,10000,1.554011,1286.992238
60,10000,10000,10000,1.672535,1195.789327
60,10000,10000,10000,1.701990,1175.095154
60,10000,10000,10000,1.527624,1309.222666
61,10000,10000,10000,1.591297,1256.836421
61,10000,10000,10000,1.589454,1258.293472
61,10000,10000,10000,1.590937,1257.120791
61,10000,10000,10000,1.549419,1290.806658
61,10000,10000,10000,1.560462,1281.671451
62,10000,10000,10000,1.430281,1398.326217
62,10000,10000,10000,1.424137,1404.359536
62,10000,10000,10000,1.425284,1403.229488
62,10000,10000,10000,1.422558,1405.918202
62,10000,10000,10000,1.431163,1397.465229
63,10000,10000,10000,1.556391,1285.024293
63,10000,10000,10000,1.591153,1256.950029
63,10000,10000,10000,1.578435,1267.078062
63,10000,10000,10000,1.454990,1374.579521
63,10000,10000,10000,1.526040,1310.581506
64,10000,10000,10000,1.501803,1331.732365
64,10000,10000,10000,1.531445,1305.956309
64,10000,10000,10000,1.546869,1292.934013
64,10000,10000,10000,1.516430,1318.887354
64,10000,10000,10000,1.529068,1307.986077
