cores,m,k,n,time,GFLOPS
41,10000,10000,10000,0.768430,2602.708973
41,10000,10000,10000,0.765866,2611.423694
41,10000,10000,10000,0.769301,2599.763277
41,10000,10000,10000,0.757975,2638.611009
42,10000,10000,10000,0.759542,2633.164934
42,10000,10000,10000,0.759760,2632.409445
42,10000,10000,10000,0.754862,2649.490844
42,10000,10000,10000,0.752718,2657.038999
42,10000,10000,10000,0.728741,2744.459592
43,10000,10000,10000,0.754779,2649.783206
43,10000,10000,10000,0.743119,2691.359742
43,10000,10000,10000,0.732378,2730.828565
43,10000,10000,10000,0.764185,2617.168754
43,10000,10000,10000,0.736368,2716.034516
44,10000,10000,10000,0.710206,2816.085398
44,10000,10000,10000,0.715069,2796.934397
44,10000,10000,10000,0.706447,2831.068346
44,10000,10000,10000,0.722254,2769.107203
44,10000,10000,10000,0.723071,2765.979224
45,10000,10000,10000,0.712281,2807.878800
45,10000,10000,10000,0.709736,2817.948856
45,10000,10000,10000,0.720587,2775.513333
45,10000,10000,10000,0.699186,2860.469624
45,10000,10000,10000,0.705814,2833.609520
46,10000,10000,10000,0.725394,2757.123279
46,10000,10000,10000,0.752694,2657.122372
46,10000,10000,10000,0.727741,2748.231065
46,10000,10000,10000,0.718686,2782.857389
46,10000,10000,10000,0.732025,2732.145294
47,10000,10000,10000,0.737032,2713.586012
47,10000,10000,10000,0.755074,2648.745530
47,10000,10000,10000,0.725136,2758.102824
47,10000,10000,10000,0.732904,2728.871008
47,10000,10000,10000,0.748043,2673.642582
48,10000,10000,10000,0.701813,2849.763143
48,10000,10000,10000,0.709793,2817.724164
48,10000,10000,10000,0.707951,2825.054244
48,10000,10000,10000,0.672712,2973.040014
48,10000,10000,10000,0.687770,2907.949893
49,10000,10000,10000,0.686120,2914.942405
49,10000,10000,10000,0.697987,2865.383450
49,10000,10000,10000,0.693441,2884.166118
49,10000,10000,10000,0.700544,2854.923827
49,10000,10000,10000,0.712638,2806.473187
50,10000,10000,10000,0.705326,2835.569540
50,10000,10000,10000,0.675863,2959.180740
50,10000,10000,10000,0.693934,2882.118846
50,10000,10000,10000,0.676595,2955.978048
50,10000,10000,10000,0.698517,2863.207851
51,10000,10000,10000,0.703857,2841.486603
51,10000,10000,10000,0.711340,2811.595259
51,10000,10000,10000,0.714349,2799.750519
51,10000,10000,10000,0.705092,2836.510380
51,10000,10000,10000,0.691120,2893.853137
52,10000,10000,10000,0.664478,3009.881536
52,10000,10000,10000,0.664695,3008.897506
52,10000,10000,10000,0.676885,2954.711496
52,10000,10000,10000,0.657566,3041.520605
52,10000,10000,10000,0.667224,2997.494571
53,10000,10000,10000,0.669114,2989.026428
53,10000,10000,10000,0.679320,2944.122130
53,10000,10000,10000,0.666138,3002.382912
53,10000,10000,10000,0.670931,2980.932052
53,10000,10000,10000,0.675717,2959.820427
54,10000,10000,10000,0.691879,2890.677470
