cores,m,k,n,time,GFLOPS
56,10000,10000,10000,1.340757,1491.695115
56,10000,10000,10000,1.337849,1494.937310
56,10000,10000,10000,1.358163,1472.577663
56,10000,10000,10000,1.337189,1495.674798
56,10000,10000,10000,1.351973,1479.319736
57,10000,10000,10000,1.333904,1499.358506
57,10000,10000,10000,1.308678,1528.259732
57,10000,10000,10000,1.331541,1502.019478
57,10000,10000,10000,1.336523,1496.420631
57,10000,10000,10000,1.338534,1494.171619
58,10000,10000,10000,1.363771,1466.521414
58,10000,10000,10000,1.368830,1461.102200
58,10000,10000,10000,1.374852,1454.702552
58,10000,10000,10000,1.374150,1455.444682
58,10000,10000,10000,1.373364,1456.278256
59,10000,10000,10000,1.337135,1495.735294
59,10000,10000,10000,1.349160,1482.404211
59,10000,10000,10000,1.324785,1509.678849
59,10000,10000,10000,1.314528,1521.458465
59,10000,10000,10000,1.341393,1490.986958
60,10000,10000,10000,1.355471,1475.501407
60,10000,10000,10000,1.344612,1487.417778
60,10000,10000,10000,1.352548,1478.690078
60,10000,10000,10000,1.339008,1493.643161
60,10000,10000,10000,1.343953,1488.146908
61,10000,10000,10000,1.342257,1490.028091
61,10000,10000,10000,1.339728,1492.840078
61,10000,10000,10000,1.362626,1467.754595
61,10000,10000,10000,1.364231,1466.027049
61,10000,10000,10000,1.339577,1493.009138
62,10000,10000,10000,1.331670,1501.873262
62,10000,10000,10000,1.307722,1529.377552
62,10000,10000,10000,1.323568,1511.066690
62,10000,10000,10000,1.332584,1500.843492
62,10000,10000,10000,1.316143,1519.592157
63,10000,10000,10000,1.346685,1485.127841
63,10000,10000,10000,1.338253,1494.485629
63,10000,10000,10000,1.371655,1458.092805
63,10000,10000,10000,1.333059,1500.308652
63,10000,10000,10000,1.335350,1497.734823
64,10000,10000,10000,1.344930,1487.065974
64,10000,10000,10000,1.367651,1462.361310
64,10000,10000,10000,1.336590,1496.345630
64,10000,10000,10000,1.335926,1497.089258
64,10000,10000,10000,1.336216,1496.764385
